Voltage (V)  Current  (A)
3.674E-1	6.360E-6
3.708E-1	6.338E-6
3.708E-1	6.503E-6
3.731E-1	6.921E-6
3.733E-1	6.926E-6
3.760E-1	7.229E-6
3.788E-1	7.443E-6
3.794E-1	7.496E-6
3.810E-1	8.001E-6
3.834E-1	8.265E-6
3.855E-1	8.765E-6
3.884E-1	8.782E-6
3.890E-1	9.083E-6
3.907E-1	9.525E-6
3.918E-1	9.619E-6
3.934E-1	1.016E-5
3.981E-1	1.057E-5
3.979E-1	1.080E-5
4.005E-1	1.132E-5
4.009E-1	1.139E-5
4.030E-1	1.203E-5
4.075E-1	1.260E-5
4.074E-1	1.285E-5
4.091E-1	1.341E-5
4.097E-1	1.358E-5
4.133E-1	1.471E-5
4.155E-1	1.498E-5
4.166E-1	1.518E-5
4.177E-1	1.589E-5
4.198E-1	1.657E-5
4.218E-1	1.743E-5
4.259E-1	1.821E-5
4.263E-1	1.846E-5
4.274E-1	1.947E-5
4.296E-1	2.031E-5
4.311E-1	2.106E-5
4.346E-1	2.188E-5
4.352E-1	2.213E-5
4.365E-1	2.346E-5
4.389E-1	2.392E-5
4.405E-1	2.521E-5
4.434E-1	2.615E-5
4.436E-1	2.636E-5
4.452E-1	2.760E-5
4.469E-1	2.841E-5
4.484E-1	2.986E-5
4.516E-1	3.083E-5
4.529E-1	3.223E-5
4.540E-1	3.347E-5
4.557E-1	3.420E-5
4.586E-1	3.654E-5
4.617E-1	3.790E-5
4.627E-1	3.929E-5
4.641E-1	4.056E-5
4.657E-1	4.164E-5
4.674E-1	4.414E-5
4.699E-1	4.631E-5
4.711E-1	4.699E-5
4.730E-1	4.886E-5
4.742E-1	5.026E-5
4.756E-1	5.288E-5
4.793E-1	5.567E-5
4.804E-1	5.691E-5
4.827E-1	5.966E-5
4.842E-1	6.129E-5
4.850E-1	6.384E-5
4.875E-1	6.574E-5
4.885E-1	6.831E-5
4.913E-1	7.121E-5
4.923E-1	7.325E-5
4.938E-1	7.642E-5
4.959E-1	7.914E-5
4.981E-1	8.234E-5
4.987E-1	8.531E-5
5.016E-1	8.880E-5
5.031E-1	9.094E-5
5.044E-1	9.402E-5
5.066E-1	9.875E-5
5.077E-1	1.014E-4
5.098E-1	1.060E-4
5.118E-1	1.090E-4
5.132E-1	1.125E-4
5.146E-1	1.175E-4
5.171E-1	1.203E-4
5.181E-1	1.246E-4
5.194E-1	1.297E-4
5.210E-1	1.349E-4
5.226E-1	1.406E-4
5.256E-1	1.461E-4
5.269E-1	1.514E-4
5.284E-1	1.557E-4
5.299E-1	1.607E-4
5.321E-1	1.659E-4
5.330E-1	1.723E-4
5.351E-1	1.788E-4
5.366E-1	1.861E-4
5.381E-1	1.927E-4
5.404E-1	1.991E-4
5.415E-1	2.060E-4
5.433E-1	2.126E-4
5.445E-1	2.202E-4
5.462E-1	2.277E-4
5.478E-1	2.344E-4
5.497E-1	2.427E-4
5.511E-1	2.494E-4
5.524E-1	2.573E-4
5.538E-1	2.664E-4
5.550E-1	2.744E-4
5.566E-1	2.829E-4
5.586E-1	2.918E-4
5.603E-1	3.013E-4
5.617E-1	3.119E-4
5.630E-1	3.220E-4
5.644E-1	3.322E-4
5.666E-1	3.429E-4
5.671E-1	3.522E-4
5.686E-1	3.634E-4
5.700E-1	3.739E-4
5.710E-1	3.858E-4
5.731E-1	3.981E-4
5.745E-1	4.094E-4
5.759E-1	4.224E-4
5.770E-1	4.354E-4
5.785E-1	4.493E-4
5.805E-1	4.637E-4
5.814E-1	4.774E-4
5.830E-1	4.923E-4
5.846E-1	5.069E-4
5.861E-1	5.228E-4
5.877E-1	5.387E-4
5.889E-1	5.528E-4
5.903E-1	5.693E-4
5.914E-1	5.861E-4
5.931E-1	6.035E-4
5.940E-1	6.206E-4
5.953E-1	6.378E-4
6.000E-1	7.021E-4
6.011E-1	7.182E-4
6.023E-1	7.346E-4
6.033E-1	7.503E-4
6.079E-1	8.182E-4
6.085E-1	8.337E-4
6.093E-1	8.503E-4
6.129E-1	9.206E-4
6.138E-1	9.333E-4
6.143E-1	9.475E-4
6.184E-1	1.024E-3
6.195E-1	1.039E-3
6.199E-1	1.054E-3
6.231E-1	1.134E-3
6.241E-1	1.149E-3
6.269E-1	1.232E-3
6.275E-1	1.244E-3
6.281E-1	1.260E-3
6.320E-1	1.350E-3
6.327E-1	1.364E-3
6.354E-1	1.456E-3
6.388E-1	1.547E-3
6.387E-1	1.559E-3
6.415E-1	1.655E-3
6.416E-1	1.665E-3
6.601E-1	2.621E-3
6.658E-1	2.942E-3
6.688E-1	3.108E-3
6.712E-1	3.289E-3
6.747E-1	3.442E-3
6.773E-1	3.626E-3
6.792E-1	3.706E-3
6.798E-1	3.845E-3
6.815E-1	3.987E-3
6.849E-1	4.199E-3
6.867E-1	4.371E-3
6.876E-1	4.522E-3
6.900E-1	4.643E-3
6.910E-1	4.806E-3
6.940E-1	4.932E-3
6.946E-1	5.130E-3
6.977E-1	5.372E-3
6.997E-1	5.513E-3
7.009E-1	5.695E-3
7.029E-1	5.945E-3
7.045E-1	6.066E-3
7.062E-1	6.379E-3
7.097E-1	6.600E-3
7.104E-1	6.783E-3
7.129E-1	7.120E-3
7.144E-1	7.350E-3
7.170E-1	7.643E-3
7.188E-1	7.821E-3
7.196E-1	8.012E-3
7.216E-1	8.327E-3
7.235E-1	8.569E-3
7.247E-1	8.898E-3
7.278E-1	9.192E-3
7.293E-1	9.535E-3
7.318E-1	9.955E-3
7.330E-1	1.024E-2
7.353E-1	1.058E-2
7.374E-1	1.089E-2
7.392E-1	1.121E-2
7.415E-1	1.171E-2
7.430E-1	1.200E-2
7.449E-1	1.251E-2
